id,age,race,sex,label,pred
45181,66, White, Male,less than or equal to 50K,less than or equal to 50K
23666,35, White, Female,less than or equal to 50K,less than or equal to 50K
9485,33, Black, Male,less than or equal to 50K,less than or equal to 50K
28997,54, Asian-Pac-Islander, Male,greater than 50K,greater than 50K
30367,18, White, Male,less than or equal to 50K,less than or equal to 50K
13799,22, White, Female,less than or equal to 50K,less than or equal to 50K
4581,57, White, Male,less than or equal to 50K,greater than 50K
31446,44, White, Female,less than or equal to 50K,less than or equal to 50K
36322,25, White, Male,less than or equal to 50K,less than or equal to 50K
47387,34, White, Male,greater than 50K,greater than 50K
4508,25, Black, Male,less than or equal to 50K,less than or equal to 50K
126,20, White, Female,less than or equal to 50K,less than or equal to 50K
28552,59, White, Female,less than or equal to 50K,less than or equal to 50K
35273,21, White, Female,less than or equal to 50K,less than or equal to 50K
16409,45, White, Male,greater than 50K,greater than 50K
3343,41, Other, Male,less than or equal to 50K,greater than 50K
45326,30, White, Male,less than or equal to 50K,less than or equal to 50K
40578,24, White, Male,less than or equal to 50K,less than or equal to 50K
22297,30, White, Female,less than or equal to 50K,less than or equal to 50K
37120,45, White, Male,greater than 50K,greater than 50K
11743,24, White, Male,less than or equal to 50K,less than or equal to 50K
41027,33, White, Male,less than or equal to 50K,less than or equal to 50K
4847,34, White, Male,greater than 50K,greater than 50K
34397,30, White, Male,less than or equal to 50K,less than or equal to 50K
10114,43, White, Male,greater than 50K,greater than 50K
30983,31, White, Male,less than or equal to 50K,less than or equal to 50K
26564,43, White, Male,less than or equal to 50K,less than or equal to 50K
32029,36, White, Male,greater than 50K,greater than 50K
32459,85, White, Male,less than or equal to 50K,less than or equal to 50K
28518,38, White, Female,less than or equal to 50K,less than or equal to 50K
4460,29, White, Female,less than or equal to 50K,less than or equal to 50K
6495,31, White, Male,less than or equal to 50K,less than or equal to 50K
20333,69, White, Female,less than or equal to 50K,less than or equal to 50K
30216,55, White, Male,greater than 50K,greater than 50K
6627,29, Amer-Indian-Eskimo, Male,less than or equal to 50K,less than or equal to 50K
38125,54, White, Female,less than or equal to 50K,less than or equal to 50K
14671,37, Black, Male,greater than 50K,less than or equal to 50K
30002,18, White, Female,less than or equal to 50K,less than or equal to 50K
22853,28, White, Female,greater than 50K,less than or equal to 50K
7396,18, White, Male,less than or equal to 50K,less than or equal to 50K
31863,40, White, Male,less than or equal to 50K,greater than 50K
44993,31, White, Male,greater than 50K,less than or equal to 50K
2917,30, White, Male,greater than 50K,less than or equal to 50K
18887,37, Black, Male,greater than 50K,less than or equal to 50K
9538,52, White, Male,less than or equal to 50K,less than or equal to 50K
48704,42, White, Female,less than or equal to 50K,less than or equal to 50K
26040,29, White, Male,less than or equal to 50K,less than or equal to 50K
15186,40, White, Female,greater than 50K,less than or equal to 50K
2862,25, White, Male,less than or equal to 50K,less than or equal to 50K
15173,28, White, Male,less than or equal to 50K,less than or equal to 50K
12069,20, White, Male,less than or equal to 50K,less than or equal to 50K
18413,90, White, Female,less than or equal to 50K,less than or equal to 50K
16183,51, Amer-Indian-Eskimo, Male,less than or equal to 50K,greater than 50K
2391,22, White, Male,less than or equal to 50K,less than or equal to 50K
38404,33, White, Female,less than or equal to 50K,less than or equal to 50K
15498,55, Black, Female,less than or equal to 50K,less than or equal to 50K
12797,51, White, Male,less than or equal to 50K,greater than 50K
18249,29, White, Male,less than or equal to 50K,less than or equal to 50K
25779,29, White, Male,less than or equal to 50K,less than or equal to 50K
14089,59, White, Female,less than or equal to 50K,less than or equal to 50K
5980,38, Asian-Pac-Islander, Male,greater than 50K,greater than 50K
37054,32, White, Male,less than or equal to 50K,less than or equal to 50K
32794,34, White, Male,greater than 50K,less than or equal to 50K
17615,35, White, Male,less than or equal to 50K,less than or equal to 50K
27462,61, White, Male,less than or equal to 50K,less than or equal to 50K
43563,27, White, Male,less than or equal to 50K,less than or equal to 50K
677,32, White, Male,less than or equal to 50K,less than or equal to 50K
28595,35, White, Male,less than or equal to 50K,less than or equal to 50K
2763,24, White, Female,less than or equal to 50K,less than or equal to 50K
48303,41, White, Male,greater than 50K,less than or equal to 50K
13567,22, Black, Female,less than or equal to 50K,less than or equal to 50K
40934,48, White, Male,less than or equal to 50K,less than or equal to 50K
47056,61, White, Female,less than or equal to 50K,less than or equal to 50K
47565,39, White, Female,less than or equal to 50K,less than or equal to 50K
24015,58, White, Female,greater than 50K,greater than 50K
3614,23, White, Male,less than or equal to 50K,less than or equal to 50K
13501,46, White, Male,greater than 50K,greater than 50K
18595,60, White, Male,less than or equal to 50K,less than or equal to 50K
2232,45, Black, Male,less than or equal to 50K,less than or equal to 50K
43120,25, White, Female,less than or equal to 50K,less than or equal to 50K
26762,23, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
41237,36, White, Male,greater than 50K,greater than 50K
14418,74, White, Female,less than or equal to 50K,less than or equal to 50K
36718,45, Asian-Pac-Islander, Female,less than or equal to 50K,less than or equal to 50K
39023,33, White, Female,greater than 50K,less than or equal to 50K
35787,36, White, Male,less than or equal to 50K,greater than 50K
37135,44, White, Female,less than or equal to 50K,less than or equal to 50K
5485,35, White, Male,less than or equal to 50K,less than or equal to 50K
18526,22, White, Female,less than or equal to 50K,less than or equal to 50K
27901,28, White, Female,less than or equal to 50K,less than or equal to 50K
2226,30, White, Female,less than or equal to 50K,less than or equal to 50K
26765,50, White, Male,greater than 50K,greater than 50K
25026,63, White, Male,less than or equal to 50K,greater than 50K
45940,25, White, Male,less than or equal to 50K,less than or equal to 50K
6532,49, White, Male,less than or equal to 50K,less than or equal to 50K
30110,46, White, Male,greater than 50K,less than or equal to 50K
37730,57, White, Male,less than or equal to 50K,less than or equal to 50K
27559,49, White, Male,less than or equal to 50K,less than or equal to 50K
34060,24, White, Female,greater than 50K,less than or equal to 50K
29568,27, White, Male,less than or equal to 50K,less than or equal to 50K
48287,21, White, Male,less than or equal to 50K,less than or equal to 50K
13457,66, White, Female,greater than 50K,less than or equal to 50K
32192,64, White, Female,less than or equal to 50K,less than or equal to 50K
37207,81, White, Male,less than or equal to 50K,less than or equal to 50K
37224,35, White, Female,less than or equal to 50K,less than or equal to 50K
33036,73, White, Female,less than or equal to 50K,less than or equal to 50K
44697,46, White, Male,greater than 50K,greater than 50K
24621,64, White, Male,less than or equal to 50K,greater than 50K
2749,20, White, Female,less than or equal to 50K,less than or equal to 50K
21467,48, White, Male,greater than 50K,greater than 50K
10170,24, White, Male,less than or equal to 50K,greater than 50K
23209,49, White, Male,greater than 50K,greater than 50K
26317,35, White, Male,greater than 50K,less than or equal to 50K
15107,42, White, Male,less than or equal to 50K,less than or equal to 50K
46054,38, White, Female,less than or equal to 50K,less than or equal to 50K
10912,33, White, Male,greater than 50K,less than or equal to 50K
36076,63, White, Male,greater than 50K,less than or equal to 50K
28062,37, White, Male,greater than 50K,greater than 50K
210,44, Black, Male,less than or equal to 50K,less than or equal to 50K
47370,35, White, Male,greater than 50K,less than or equal to 50K
19691,52, Black, Male,greater than 50K,less than or equal to 50K
12642,30, White, Female,less than or equal to 50K,less than or equal to 50K
8612,19, White, Male,less than or equal to 50K,less than or equal to 50K
18644,23, White, Male,less than or equal to 50K,less than or equal to 50K
46816,32, White, Male,less than or equal to 50K,greater than 50K
17379,24, Amer-Indian-Eskimo, Male,less than or equal to 50K,less than or equal to 50K
46432,40, White, Male,greater than 50K,greater than 50K
12896,37, Black, Male,less than or equal to 50K,less than or equal to 50K
44820,29, White, Male,less than or equal to 50K,less than or equal to 50K
8942,30, White, Male,less than or equal to 50K,less than or equal to 50K
33229,27, White, Male,less than or equal to 50K,less than or equal to 50K
29130,17, White, Male,less than or equal to 50K,less than or equal to 50K
2888,34, White, Female,less than or equal to 50K,less than or equal to 50K
48675,33, White, Male,less than or equal to 50K,less than or equal to 50K
20550,18, White, Male,less than or equal to 50K,less than or equal to 50K
29065,28, White, Male,less than or equal to 50K,less than or equal to 50K
41591,23, White, Female,less than or equal to 50K,less than or equal to 50K
9247,35, White, Male,greater than 50K,greater than 50K
18246,23, White, Male,less than or equal to 50K,less than or equal to 50K
22558,42, White, Male,less than or equal to 50K,less than or equal to 50K
36789,57, White, Male,less than or equal to 50K,less than or equal to 50K
12098,35, White, Male,less than or equal to 50K,less than or equal to 50K
9608,40, White, Female,less than or equal to 50K,less than or equal to 50K
44143,28, White, Male,greater than 50K,less than or equal to 50K
4855,20, White, Female,less than or equal to 50K,less than or equal to 50K
42696,23, White, Male,less than or equal to 50K,less than or equal to 50K
7281,53, White, Female,less than or equal to 50K,less than or equal to 50K
44649,36, Black, Female,less than or equal to 50K,less than or equal to 50K
43639,27, White, Male,less than or equal to 50K,less than or equal to 50K
33268,26, White, Male,less than or equal to 50K,less than or equal to 50K
23195,25, Black, Male,less than or equal to 50K,less than or equal to 50K
23070,44, White, Male,less than or equal to 50K,less than or equal to 50K
35325,22, White, Female,less than or equal to 50K,less than or equal to 50K
